地区ID,地区名,戦闘形式,人形ID,種類,人形,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測,順位
736,上級6,夜戦,41,RF,SKS,150,1,10,0,徹甲弾,ドットサイト,カモフラージュマント,2668,133,742
736,上級6,夜戦,52,RF,It BM59,150,1,10,0,徹甲弾,ドットサイト,カモフラージュマント,2671,133,743
736,上級6,夜戦,40,RF,SVT-38,150,1,10,0,徹甲弾,ドットサイト,カモフラージュマント,2643,132,744
736,上級6,夜戦,47,RF,G43,100,0,10,0,徹甲弾,ドットサイト,カモフラージュマント,2651,132,745
736,上級6,夜戦,41,RF,SKS,100,0,10,0,徹甲弾,ドットサイト,カモフラージュマント,2586,129,746
736,上級6,夜戦,52,RF,It BM59,100,0,10,0,徹甲弾,ドットサイト,カモフラージュマント,2596,129,747
736,上級6,夜戦,40,RF,SVT-38,100,0,10,0,徹甲弾,ドットサイト,カモフラージュマント,2562,128,748
738,上級8,昼戦,20055,AR,M4A1 Mod,200,1,10,10,オプティカル,高速弾,専用装備,8492,1592,1
738,上級8,昼戦,20055,AR,M4A1 Mod,100,0,10,10,オプティカル,高速弾,専用装備,7988,1497,2
738,上級8,昼戦,20065,AR,416 Mod,200,1,10,10,専用装備,高速弾,専用装備,7594,1423,3
738,上級8,昼戦,20065,AR,416 Mod,100,0,10,10,専用装備,高速弾,専用装備,7200,1350,4
738,上級8,昼戦,54,AR,M16A1,150,1,10,0,高速弾,防弾ベスト,専用装備,6853,1284,5
738,上級8,昼戦,54,AR,M16A1,100,0,10,0,高速弾,防弾ベスト,専用装備,6668,1250,6
738,上級8,昼戦,20122,AR,gun-10020122 Mod,200,1,10,10,オプティカル,高速弾,X外骨格,6601,1237,7
738,上級8,昼戦,62,AR,Gr G41,150,1,10,0,オプティカル,高速弾,専用装備,6486,1216,8
738,上級8,昼戦,1027,AR,アンジェリカ,150,1,10,0,オプティカル,高速弾,専用装備,6410,1201,9
738,上級8,昼戦,20057,AR,ST AR-15 Mod,200,1,10,10,オプティカル,オプティカル,専用装備,6374,1195,10
738,上級8,昼戦,62,AR,Gr G41,100,0,10,0,オプティカル,高速弾,専用装備,6339,1188,11
738,上級8,昼戦,20056,AR,M4 SOPMOD II Mod,200,1,10,10,オプティカル,専用装備,高速弾,6304,1182,12
738,上級8,昼戦,1027,AR,アンジェリカ,100,0,10,0,オプティカル,高速弾,専用装備,6211,1164,13
738,上級8,昼戦,20122,AR,gun-10020122 Mod,100,0,10,10,オプティカル,高速弾,X外骨格,6203,1163,14
738,上級8,昼戦,20064,AR,Gr G36 Mod,200,1,10,10,専用装備,高速弾,T外骨格,6123,1148,15
738,上級8,昼戦,326,SG,512,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7569,1135,16
738,上級8,昼戦,20171,AR,gun-10020171 Mod,200,1,10,10,オプティカル,高速弾,T外骨格,6027,1130,17
738,上級8,昼戦,162,SG,SPAS-12,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7480,1122,18
738,上級8,昼戦,215,AR,MDR,150,1,10,0,専用装備,高速弾,T外骨格,5986,1122,19
738,上級8,昼戦,20060,AR,AS Val Mod,200,1,10,10,オプティカル,高速弾,T外骨格,5970,1119,20
738,上級8,昼戦,20056,AR,M4 SOPMOD II Mod,100,0,10,10,オプティカル,専用装備,高速弾,5971,1119,21
738,上級8,昼戦,20057,AR,ST AR-15 Mod,100,0,10,10,オプティカル,オプティカル,専用装備,5969,1119,22
738,上級8,昼戦,162,SG,SPAS-12,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7405,1110,23
738,上級8,昼戦,1032,AR,メデューサ,150,1,10,0,オプティカル,高速弾,T外骨格,5914,1108,24
738,上級8,昼戦,326,SG,512,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7393,1108,25
738,上級8,昼戦,206,AR,AK-12,150,1,10,0,オプティカル,高速弾,T外骨格,5907,1107,26
738,上級8,昼戦,73,AR,AUG,150,1,10,0,オプティカル,高速弾,T外骨格,5867,1100,27
738,上級8,昼戦,205,AR,AN-94,150,1,10,0,オプティカル,高速弾,T外骨格,5867,1100,28
738,上級8,昼戦,325,SG,PM5,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7336,1100,29
738,上級8,昼戦,318,AR,VHS,150,1,10,0,オプティカル,高速弾,T外骨格,5840,1095,30
738,上級8,昼戦,274,AR,ACR,150,1,10,0,オプティカル,高速弾,T外骨格,5816,1090,31
738,上級8,昼戦,215,AR,MDR,100,0,10,0,専用装備,高速弾,T外骨格,5811,1089,32
738,上級8,昼戦,20064,AR,Gr G36 Mod,100,0,10,10,専用装備,高速弾,T外骨格,5802,1087,33
738,上級8,昼戦,293,AR,AK-15,150,1,10,0,オプティカル,高速弾,T外骨格,5783,1084,34
738,上級8,昼戦,243,AR,64式自,150,1,10,0,オプティカル,高速弾,T外骨格,5773,1082,35
738,上級8,昼戦,306,AR,AK-Alfa,150,1,10,0,オプティカル,高速弾,T外骨格,5771,1082,36
738,上級8,昼戦,289,AR,R5,150,1,10,0,オプティカル,高速弾,T外骨格,5756,1079,37
738,上級8,昼戦,342,AR,gun-10000342,150,1,10,0,オプティカル,高速弾,T外骨格,5756,1079,38
738,上級8,昼戦,20161,SG,gun-10020161 Mod,200,1,10,10,防弾ベスト,バックショット,ドットサイト,8611,1076,39
738,上級8,昼戦,236,AR,K11,150,1,10,0,オプティカル,高速弾,T外骨格,5733,1074,40
738,上級8,昼戦,325,SG,PM5,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7166,1074,41
738,上級8,昼戦,1032,AR,メデューサ,100,0,10,0,オプティカル,高速弾,T外骨格,5730,1074,42
738,上級8,昼戦,20061,AR,StG44 Mod,200,1,10,10,オプティカル,高速弾,T外骨格,5720,1072,43
738,上級8,昼戦,290,AR,89式,150,1,10,0,オプティカル,高速弾,T外骨格,5712,1071,44
738,上級8,昼戦,313,AR,S-ACR,150,1,10,0,オプティカル,高速弾,T外骨格,5717,1071,45
738,上級8,昼戦,206,AR,AK-12,100,0,10,0,オプティカル,高速弾,T外骨格,5708,1070,46
738,上級8,昼戦,338,AR,SIG MCX,150,1,10,0,オプティカル,高速弾,T外骨格,5700,1068,47
738,上級8,昼戦,205,AR,AN-94,100,0,10,0,オプティカル,高速弾,T外骨格,5688,1066,48
738,上級8,昼戦,20171,AR,gun-10020171 Mod,100,0,10,10,オプティカル,高速弾,T外骨格,5685,1065,49
738,上級8,昼戦,73,AR,AUG,100,0,10,0,オプティカル,高速弾,T外骨格,5679,1064,50
738,上級8,昼戦,20060,AR,AS Val Mod,100,0,10,10,オプティカル,高速弾,T外骨格,5667,1062,51
738,上級8,昼戦,20071,AR,gun-10020071 Mod,200,1,10,10,オプティカル,高速弾,T外骨格,5658,1060,52
738,上級8,昼戦,318,AR,VHS,100,0,10,0,オプティカル,高速弾,T外骨格,5651,1059,53
738,上級8,昼戦,129,AR,95式,150,1,10,0,専用装備,高速弾,T外骨格,5622,1054,54
738,上級8,昼戦,274,AR,ACR,100,0,10,0,オプティカル,高速弾,T外骨格,5624,1054,55
738,上級8,昼戦,138,AR,6P62,150,1,10,0,オプティカル,徹甲弾,T外骨格,5620,1053,56
738,上級8,昼戦,130,AR,97式,150,1,10,0,専用装備,高速弾,T外骨格,5614,1052,57
738,上級8,昼戦,243,AR,64式自,100,0,10,0,オプティカル,高速弾,T外骨格,5610,1051,58
738,上級8,昼戦,194,AR,K2,150,1,10,0,オプティカル,高速弾,T外骨格,5599,1049,59
738,上級8,昼戦,214,AR,ADS,150,1,10,0,オプティカル,高速弾,T外骨格,5591,1048,60
738,上級8,昼戦,172,AR,Am RFB,150,1,10,0,専用装備,高速弾,T外骨格,5585,1047,61
738,上級8,昼戦,293,AR,AK-15,100,0,10,0,オプティカル,高速弾,T外骨格,5580,1046,62
738,上級8,昼戦,289,AR,R5,100,0,10,0,オプティカル,高速弾,T外骨格,5569,1044,63
738,上級8,昼戦,306,AR,AK-Alfa,100,0,10,0,オプティカル,高速弾,T外骨格,5571,1044,64
738,上級8,昼戦,342,AR,gun-10000342,100,0,10,0,オプティカル,高速弾,T外骨格,5563,1043,65
738,上級8,昼戦,313,AR,S-ACR,100,0,10,0,オプティカル,高速弾,T外骨格,5561,1042,66
738,上級8,昼戦,338,AR,SIG MCX,100,0,10,0,オプティカル,高速弾,T外骨格,5547,1040,67
738,上級8,昼戦,236,AR,K11,100,0,10,0,オプティカル,高速弾,T外骨格,5545,1039,68
738,上級8,昼戦,290,AR,89式,100,0,10,0,オプティカル,高速弾,T外骨格,5533,1037,69
738,上級8,昼戦,106,AR,FAL,150,1,10,0,オプティカル,高速弾,T外骨格,5507,1032,70
738,上級8,昼戦,340,AR,TKB-408,150,1,10,0,オプティカル,高速弾,T外骨格,5509,1032,71
738,上級8,昼戦,20161,SG,gun-10020161 Mod,100,0,10,10,防弾ベスト,バックショット,ドットサイト,8253,1031,72
738,上級8,昼戦,181,AR,T91,150,1,10,0,オプティカル,高速弾,T外骨格,5498,1030,73
738,上級8,昼戦,196,AR,Zas M21,150,1,10,0,オプティカル,高速弾,T外骨格,5493,1029,74
738,上級8,昼戦,20154,SG,M500 Mod,200,1,10,10,防弾ベスト,バックショット,専用装備,8209,1026,75
738,上級8,昼戦,188,SG,S.A.T.8,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8208,1026,76
738,上級8,昼戦,20063,AR,Gr G3 Mod,200,1,10,10,オプティカル,高速弾,T外骨格,5464,1024,77
738,上級8,昼戦,20159,SG,gun-10020159 Mod,200,1,10,10,防弾ベスト,バックショット,ドットサイト,8196,1024,78
738,上級8,昼戦,287,AR,SIG-556,150,1,10,0,オプティカル,高速弾,T外骨格,5463,1024,79
738,上級8,昼戦,163,SG,AA-12,150,1,10,0,防弾ベスト,専用装備,ホロサイト,8184,1023,80
738,上級8,昼戦,138,AR,6P62,100,0,10,0,オプティカル,徹甲弾,T外骨格,5460,1023,81
738,上級8,昼戦,323,SG,LTLX7000,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8178,1022,82
738,上級8,昼戦,194,AR,K2,100,0,10,0,オプティカル,高速弾,T外骨格,5446,1021,83
738,上級8,昼戦,1029,AR,エージェント416,150,1,10,0,オプティカル,高速弾,T外骨格,5445,1020,84
738,上級8,昼戦,129,AR,95式,100,0,10,0,専用装備,高速弾,T外骨格,5443,1020,85
738,上級8,昼戦,214,AR,ADS,100,0,10,0,オプティカル,高速弾,T外骨格,5441,1020,86
738,上級8,昼戦,324,SG,M6 ASW,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8144,1018,87
738,上級8,昼戦,130,AR,97式,100,0,10,0,専用装備,高速弾,T外骨格,5433,1018,88
738,上級8,昼戦,172,AR,Am RFB,100,0,10,0,専用装備,高速弾,T外骨格,5432,1018,89
738,上級8,昼戦,119,AR,OTs-14,150,1,10,0,オプティカル,高速弾,T外骨格,5415,1015,90
738,上級8,昼戦,193,AR,T65,150,1,10,0,オプティカル,高速弾,T外骨格,5398,1012,91
738,上級8,昼戦,1034,SG,ミノス,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8102,1012,92
738,上級8,昼戦,20061,AR,StG44 Mod,100,0,10,10,オプティカル,高速弾,T外骨格,5389,1010,93
738,上級8,昼戦,20152,SG,gun-10020152 Mod,200,1,10,10,防弾ベスト,バックショット,ドットサイト,8064,1008,94
738,上級8,昼戦,175,AR,ART556,150,1,10,0,オプティカル,高速弾,T外骨格,5370,1006,95
738,上級8,昼戦,188,SG,S.A.T.8,100,0,10,0,防弾ベスト,バックショット,ドットサイト,8040,1005,96
738,上級8,昼戦,163,SG,AA-12,100,0,10,0,防弾ベスト,専用装備,ホロサイト,8020,1002,97
738,上級8,昼戦,229,SG,M870,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8012,1001,98
738,上級8,昼戦,351,SG,gun-10000351,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8015,1001,99
738,上級8,昼戦,164,SG,FP-6,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8002,1000,100
738,上級8,昼戦,106,AR,FAL,100,0,10,0,オプティカル,高速弾,T外骨格,5336,1000,101
738,上級8,昼戦,323,SG,LTLX7000,100,0,10,0,防弾ベスト,バックショット,ドットサイト,8007,1000,102
738,上級8,昼戦,160,SG,Saiga-12,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7993,999,103
738,上級8,昼戦,288,AR,CR-21,150,1,10,0,オプティカル,高速弾,T外骨格,5333,999,104
738,上級8,昼戦,20071,AR,gun-10020071 Mod,100,0,10,10,オプティカル,高速弾,T外骨格,5332,999,105
738,上級8,昼戦,340,AR,TKB-408,100,0,10,0,オプティカル,高速弾,T外骨格,5331,999,106
738,上級8,昼戦,181,AR,T91,100,0,10,0,オプティカル,高速弾,T外骨格,5324,998,107
738,上級8,昼戦,196,AR,Zas M21,100,0,10,0,オプティカル,高速弾,T外骨格,5323,998,108
738,上級8,昼戦,20154,SG,M500 Mod,100,0,10,10,防弾ベスト,バックショット,専用装備,7983,997,109
738,上級8,昼戦,324,SG,M6 ASW,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7960,995,110
738,上級8,昼戦,349,AR,gun-10000349,150,1,10,0,オプティカル,高速弾,T外骨格,5290,991,111
738,上級8,昼戦,287,AR,SIG-556,100,0,10,0,オプティカル,高速弾,T外骨格,5290,991,112
738,上級8,昼戦,282,SG,DP-12,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7921,990,113
738,上級8,昼戦,1034,SG,ミノス,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7914,989,114
738,上級8,昼戦,350,SG,gun-10000350,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7908,988,115
738,上級8,昼戦,1029,AR,エージェント416,100,0,10,0,オプティカル,高速弾,T外骨格,5273,988,116
738,上級8,昼戦,151,SG,M1887,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7900,987,117
738,上級8,昼戦,281,SG,CAWS,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7896,987,118
738,上級8,昼戦,119,AR,OTs-14,100,0,10,0,オプティカル,高速弾,T外骨格,5259,986,119
738,上級8,昼戦,157,SG,Am KSG,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7882,985,120
738,上級8,昼戦,297,AR,FI M82,150,1,10,0,オプティカル,高速弾,T外骨格,5250,984,121
738,上級8,昼戦,330,AR,FX-05,150,1,10,0,オプティカル,高速弾,T外骨格,5251,984,122
738,上級8,昼戦,20159,SG,gun-10020159 Mod,100,0,10,10,防弾ベスト,バックショット,ドットサイト,7872,984,123
738,上級8,昼戦,343,AR,gun-10000343,150,1,10,0,オプティカル,高速弾,T外骨格,5245,983,124
738,上級8,昼戦,1002,SG,エルフェルト,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7841,980,125
738,上級8,昼戦,69,AR,Fr FAMAS,150,1,10,0,オプティカル,高速弾,T外骨格,5225,979,126
738,上級8,昼戦,193,AR,T65,100,0,10,0,オプティカル,高速弾,T外骨格,5223,979,127
738,上級8,昼戦,20152,SG,gun-10020152 Mod,100,0,10,10,防弾ベスト,バックショット,ドットサイト,7828,978,128
738,上級8,昼戦,160,SG,Saiga-12,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7827,978,129
738,上級8,昼戦,351,SG,gun-10000351,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7830,978,130
738,上級8,昼戦,229,SG,M870,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7823,977,131
738,上級8,昼戦,344,AR,gun-10000344,150,1,10,0,オプティカル,高速弾,T外骨格,5210,976,132
738,上級8,昼戦,164,SG,FP-6,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7813,976,133
738,上級8,昼戦,187,AR,Ak 5,150,1,10,0,オプティカル,高速弾,T外骨格,5200,975,134
738,上級8,昼戦,227,AR,A-91,150,1,10,0,オプティカル,高速弾,T外骨格,5201,975,135
738,上級8,昼戦,175,AR,ART556,100,0,10,0,オプティカル,高速弾,T外骨格,5200,975,136
738,上級8,昼戦,352,SG,gun-10000352,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7794,974,137
738,上級8,昼戦,165,SG,M1014,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7782,972,138
738,上級8,昼戦,1007,AR,無量塔 姫子,150,1,10,0,オプティカル,高速弾,T外骨格,5181,971,139
738,上級8,昼戦,288,AR,CR-21,100,0,10,0,オプティカル,高速弾,T外骨格,5182,971,140
738,上級8,昼戦,1002,SG,エルフェルト,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7771,971,141
738,上級8,昼戦,118,AR,9A-91,150,1,10,0,オプティカル,高速弾,T外骨格,5171,969,142
738,上級8,昼戦,1022,SG,デイナ・ゼイン,150,1,10,0,専用装備,バックショット,ドットサイト,7745,968,143
738,上級8,昼戦,350,SG,gun-10000350,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7744,968,144
738,上級8,昼戦,72,AR,TAR-21,150,1,10,0,オプティカル,高速弾,T外骨格,5160,967,145
738,上級8,昼戦,281,SG,CAWS,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7737,967,146
738,上級8,昼戦,282,SG,DP-12,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7734,966,147
738,上級8,昼戦,151,SG,M1887,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7721,965,148
738,上級8,昼戦,157,SG,Am KSG,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7722,965,149
738,上級8,昼戦,207,AR,CZ2000,150,1,10,0,オプティカル,高速弾,T外骨格,5143,964,150
738,上級8,昼戦,20063,AR,Gr G3 Mod,100,0,10,10,オプティカル,高速弾,T外骨格,5143,964,151
738,上級8,昼戦,349,AR,gun-10000349,100,0,10,0,オプティカル,高速弾,T外骨格,5117,959,152
738,上級8,昼戦,216,AR,XM8,150,1,10,0,オプティカル,高速弾,T外骨格,5113,958,153
738,上級8,昼戦,343,AR,gun-10000343,100,0,10,0,オプティカル,高速弾,T外骨格,5110,958,154
738,上級8,昼戦,262,AR,EM-2,150,1,10,0,オプティカル,高速弾,T外骨格,5109,957,155
738,上級8,昼戦,1025,SG,トリエラ,150,1,10,0,防弾ベスト,専用装備,ドットサイト,7658,957,156
738,上級8,昼戦,66,AR,56-1式,150,1,10,0,オプティカル,高速弾,T外骨格,5098,955,157
738,上級8,昼戦,69,AR,Fr FAMAS,100,0,10,0,オプティカル,高速弾,T外骨格,5085,953,158
738,上級8,昼戦,297,AR,FI M82,100,0,10,0,オプティカル,高速弾,T外骨格,5081,952,159
738,上級8,昼戦,330,AR,FX-05,100,0,10,0,オプティカル,高速弾,T外骨格,5082,952,160
738,上級8,昼戦,352,SG,gun-10000352,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7614,951,161
738,上級8,昼戦,344,AR,gun-10000344,100,0,10,0,オプティカル,高速弾,T外骨格,5068,950,162
738,上級8,昼戦,1008,SG,ゼーレ,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7595,949,163
738,上級8,昼戦,165,SG,M1014,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7591,948,164
